,year,2.0,4.0,6.0,7.5,8.0,10.0,12.0,12.5,14.0,15.0
0,2015,8.13871275055255,6.774314076670986,5.472364911211035,4.828662068439906,4.6551444249676095,4.055752229250818,4.098443335111653,4.130251124152123,4.226030790336102,4.32841818458959
1,2016,8.333478774483652,6.816486929349897,5.56655742702538,4.806182836674034,4.643289383431141,4.3982528008535935,4.194838426949166,4.161961740720981,4.053290526636689,4.1085816629830045
2,2017,8.41818077890405,6.990814343418948,5.4564610166908,4.776836750247694,4.630333053883089,4.189979803368646,3.9706615349439827,3.9399550339150973,3.9816096334120874,3.9706615349439827
3,2018,8.14596829509946,6.691134440972486,5.338266900388689,4.732461321545613,4.64309503848792,4.213365978202881,4.147839341513605,4.16895815867693,4.300011432055483,4.346459873485252
4,2019,8.045621522749792,6.642548205167288,5.351838655590275,4.760706119960369,4.639272921271244,4.203875466808933,4.076417574879964,4.076417574879964,4.102913268805731,4.102913268805731
5,2020,8.267952137794376,6.93558798872037,5.394108680740797,4.7072612605746516,4.552497904123161,4.03868226507126,4.152568401798644,4.140972486853136,4.098832024998095,4.098832024998095
6,2021,8.475642100449662,7.306689657800473,5.561018596143586,4.65553311485405,4.449721819983233,4.153086654980565,4.258259660086884,4.220686304397531,3.9484090389452025,3.9291688895663444
7,2022,8.213827071107387,7.029262251352794,5.490503772578308,4.6629506135203105,4.4518596143586615,4.106994512613368,4.12727116835607,4.173428092371008,4.076709092294794,4.009983995122323
8,2023,8.293346543708559,7.172947946040701,5.639501562380917,4.813276427101592,4.6003715418032165,4.081632497523054,3.937428549653227,3.8774083530218735,3.785191677463608,3.825680207301273
9,2024,8.152511241521225,6.872393491349745,5.51259431445774,4.814345324289307,4.6065257983385415,4.220718695221401,4.197105784620074,4.220718695221401,4.197105784620074,4.185671823793918
10,2025,8.359456215227498,6.8502381678225746,5.5020349058760765,4.736089093819069,4.544335416507889,4.073988263089704,4.041824174986663,4.073988263089704,4.138057312704825,4.116290679064096
11,2026,8.329786220562456,7.115713360262174,5.601669080100603,4.890982013566038,4.735182150750705,4.324304549958083,4.265223687218962,4.244299214998857,4.293986738815639,4.413508878896425
12,2027,8.037912506668698,6.812308513070651,5.341538373599573,4.567786372989864,4.383644539288165,4.0583758859843,3.9360033534029415,3.9770101364225288,4.0779399436018595,4.08781914488225
13,2028,8.236273912049386,6.840715265604756,5.58612148464294,4.8657171709473355,4.698224220714885,4.188230698879659,3.9706615349439836,3.9145282371770445,3.893992454843381,3.9262213245941613
14,2029,8.180820821583719,6.843598048929196,5.627905647435409,4.857846200746895,4.6507068820974,3.963762289459645,4.00920661534944,4.122963188781342,4.383547366816553,4.492995960673729
15,2030,8.255514061428245,7.182827147321088,5.365831491502171,4.707617559637224,4.573973020349059,4.17135507964332,4.085810913802303,4.067250971724715,4.067250971724715,4.190336102431217
16,2031,8.192092828290527,6.81234090389452,5.343417041384041,4.730226354698575,4.582686151970123,4.095171861900769,3.9727669384955413,3.9727669384955413,3.9727669384955413,3.9619160124990476
17,2032,8.22250781190458,6.741469781266673,5.260690877219724,4.657541345933999,4.508543556131392,4.178092371008307,4.189170032771893,4.189170032771893,4.159726773873943,4.178092371008307
18,2033,8.078724944745067,6.519527856108528,5.151825318192211,4.396795213779438,4.216216370703452,3.7384841094428776,3.7197622132459416,3.7476183217742545,3.875302949470315,3.977625562076062
19,2034,8.20304092675863,6.920882554683332,5.591401188933769,4.8607289840713355,4.65048014633031,4.217123313771816,4.280965627619847,4.280965627619847,4.217123313771816,4.163775626857709
20,2035,8.1407209816325,6.967039478698271,5.564030942763509,4.967975001905343,4.786327261641643,4.277596981937353,4.322523054645225,4.36294680283515,4.277596981937353,4.300691639356756
21,2036,8.049735157381297,6.83906333358738,5.359256154256536,4.596873332825242,4.403014251962503,3.904454690953434,3.8937657190762907,3.8835302187333283,4.0199927596981935,4.06099954271778
22,2037,8.31077280695069,7.08536315829586,5.576695754896732,4.91546947641186,4.740267510098317,4.392843533267281,4.309501943449432,4.309501943449432,4.164714960749944,4.074927596981937
23,2038,8.285767090922947,7.0992912125600185,5.487523816782256,4.776026979650942,4.620551025074309,4.33609480984681,4.144729822422072,4.198725325813581,4.235391738434571,4.188036353936438
24,2039,7.985342199527476,6.401268958158675,5.032367959759165,4.417590122704062,4.2723820592942605,3.990517109976374,3.803200975535401,3.792738739425349,3.97992531057084,4.140130325432513
25,2040,7.952595076594771,6.594221095953053,5.301859614358661,4.57419975611615,4.393718085511774,4.113731803978355,4.21048319487844,4.221010212636233,4.21048319487844,4.113731803978355
26,2041,8.16854469933694,7.008467342428169,5.75354965322765,4.985271701851993,4.886933160582273,4.418561847420166,4.145053730660773,4.10032200289612,4.19091913726088,4.133781723953967
27,2042,8.149855193963875,6.894062952518863,5.548774864720677,4.903582044051521,4.738712750552549,4.313647968904809,4.104694764118588,4.095884460025912,4.114638747046719,4.2402503620150895
28,2043,8.331114244341132,6.804081243807636,5.286376800548738,4.654075527779895,4.464362472372533,4.010469857480375,4.178027589360567,4.2445907324136884,4.581422909839189,4.683713131621066
29,2044,8.00134326651932,6.731979269872724,5.222275360109748,4.665606661077661,4.481788735614663,4.0679635698498595,4.014389147168662,4.078684932550872,4.221755201585245,4.262664812133221
30,2045,8.272713588903285,6.796663745141377,5.500901227040622,4.75866549805655,4.569794604069812,4.090961054797653,4.090961054797653,4.121376038411706,4.121376038411706,4.130996113101135
31,2046,7.993083606432436,6.657124075908848,5.446193125523969,4.738421233137717,4.575301044127735,4.145086121484643,4.00431560094505,4.024754210807103,4.145086121484643,4.196781876381373
32,2047,8.20012575261032,6.937337093209358,5.6027703681121865,4.753709702004421,4.60607232680436,4.211325356299063,4.047978431521988,3.989901684322841,4.011344409724869,4.091155399740873
33,2048,8.117043289383433,6.581977364530142,5.460542260498436,4.767119503086655,4.561113863272617,4.048950156238091,4.070198536696898,4.070198536696898,4.128502019663135,4.159791555521683
34,2049,8.009635317430075,6.670954957701395,5.493321774255011,4.806927825623047,4.626899626552853,4.194967990244646,4.119691715570459,4.15412316134441,4.416035363158296,4.552983766481213
35,2050,8.242169041993751,6.902614130020578,5.563836597820289,4.919874628458197,4.7493693316058225,4.425817391967075,4.136729288926149,4.103269567868303,4.081405761755964,4.146057846200748
36,2051,8.17320897797424,6.932510860452709,5.514181464827376,4.877701775779285,4.715520920661535,4.309080862739121,4.24255011050987,4.24255011050987,4.297193430378782,4.24255011050987
37,2052,8.139457739501564,6.592245255696974,5.439455834158982,4.67004420394787,4.479165078881183,4.1443735233595005,4.1135698498590045,4.15655247313467,4.165816248761527,4.165816248761527
38,2053,7.989974087340904,6.808259660086883,5.6240511393948625,4.907177425501105,4.703503925005717,4.293209359042755,4.009724868531362,3.978532505144425,4.051897721210274,4.100840256078043
39,2054,8.2491654599497,7.037230394024846,5.6548872037192295,5.052612224677998,4.888034448593857,4.453220028961208,4.366963264995046,4.333600716408811,4.366963264995046,4.5276217513909
40,2055,8.400527779894825,7.312422833625487,5.72676244188705,4.871774255011051,4.691357366054416,4.297776465208445,4.317891166831796,4.277305464522521,4.3075261031933545,4.4808817925463
41,2056,8.145093742854966,6.772629753829739,5.466761298681502,4.894188705129182,4.754292736834083,4.428019967990245,4.262178949775168,4.262178949775168,4.250226735767092,4.262178949775168
42,2057,8.061946497980339,6.744644082005944,5.527558875085739,4.818880039631126,4.638268805731271,4.213851840560933,4.09539859766786,4.105310189772122,4.231958311104337,4.334442877829434
43,2058,8.128023778675407,6.758798872037193,5.424329319411631,4.740364682569926,4.591496456062799,4.254243197926988,4.174756116149684,4.174756116149684,4.064206234280923,4.094653608718847
44,2059,8.074838045880648,7.014427254020274,5.513436475878362,4.801032695678683,4.619223001295633,4.183242512003658,4.130510250743083,4.150786906485785,4.231375276274674,4.269402103498209
45,2060,7.919653608718846,6.388604146025455,5.385427939943603,4.737417117597744,4.549647511622589,4.151434722963189,3.904972944135356,3.8832387013184975,3.9468542793994357,3.98705129182227
46,2061,8.301962502858013,7.188851840560933,5.8483252038716556,4.983069125828824,4.769581205700785,4.208539745446232,4.198109900160049,4.208539745446232,4.0697774559865865,4.040204633793156
47,2062,8.29794604069812,7.032339379620456,5.699197850773569,5.0219057236491125,4.856615349439829,4.3186685466046795,4.3186685466046795,4.3186685466046795,4.327932322231537,4.45166526941544
48,2063,8.081672509717247,6.81227612224678,5.555220638670833,4.899144501181312,4.685267891166832,4.217512003658258,4.3428321012117985,4.3942687295175675,4.3942687295175675,4.374089246246475
49,2064,8.142081396235042,6.825783095800625,5.65997256306684,4.849230241597439,4.680571221705661,4.171095953052359,4.072044813657496,4.09267776846277,4.243521835225974,4.359092294794604
50,2065,7.974232146940021,6.706649645606281,5.46851040317049,4.798570993064553,4.602703681121866,4.116646978126667,3.89868912430455,3.941445011813124,4.194546909534334,4.361359652465514
51,2066,8.075680207301273,6.709823946345554,5.602964713055409,4.947180092980718,4.772399207377487,4.330199679902447,4.055460711835988,4.055460711835988,4.1035610852831335,4.07541345933999
52,2067,8.221730432131695,6.77544775550644,5.6034505754134605,4.695697736453013,4.500219114396768,4.205689352945661,4.11253334349516,4.123319487843915,4.101358509259965,4.2587455224449355
53,2068,8.233585473668166,6.827435027818002,5.462906790640957,4.961270101364225,4.838120189009984,4.330264461550187,4.083543556131392,4.148389985519397,4.254631887813429,4.243780961816934
54,2069,8.063274521759011,6.785909991616492,5.69929502324518,5.03900807865254,4.859109442877829,4.467536773111806,4.283751238472678,4.283751238472678,4.223633869369713,4.175047633564515
55,2070,8.04983232985291,6.990296090237027,5.481790640957246,4.704022178187638,4.493967685389833,4.140616187790566,4.07573736757869,4.053841170642481,4.262632421309351,4.461609252343572
56,2071,8.257133602621751,7.081443868607575,5.632634707720449,4.7650140995350965,4.536626400426797,4.083802682722353,4.3028618245560555,4.346427482661382,4.395110890938191,4.386332977669385
57,2072,8.375036201509031,6.863194497370627,5.658676930112034,4.9662906790640955,4.826297538297386,4.382057388918528,4.239861672128648,4.229172700251506,4.1968142672052435,4.127659858242512
58,2073,8.016793689505374,6.755916088712751,5.452379772883165,4.83251657648045,4.6946288392653,4.3246608490206535,4.0481403856413385,3.9960235500342964,3.905815105555979,4.016138251657648
59,2074,7.8562647664049985,6.457790945812057,5.43909953509641,4.8524045423367115,4.69968180778904,4.189526331834464,3.980119655514061,3.9386270101364222,3.980119655514061,3.889166222086731
60,2075,8.185809008459723,6.886839798795823,5.648473820592943,4.950969819373524,4.771265528542032,4.245756802073013,4.174820897797424,4.245756802073013,4.285079262251353,4.245756802073013
61,2076,8.071015928663975,6.912137032238397,5.610123085130706,5.014488224982852,4.907987196097859,4.554311790259888,4.543719990854356,4.587415212255164,4.702532200289613,4.7230679826232755
62,2077,7.90310189772121,6.579386098620533,5.368390366587914,4.8678873561466345,4.7155857023092755,4.2757183141528845,4.168083606432437,4.168083606432437,4.212426644310647,4.233156771587531
63,2078,8.422553540126515,7.092359576251809,5.619807941467877,4.850040012194193,4.688377410258364,4.353747808856032,4.275588750857405,4.275588750857405,4.2847229631887815,4.2663897568782865
64,2079,8.064343418946725,6.914242435789954,5.497467799710388,4.8765680969438305,4.801032695678683,4.550878362929654,4.376194649798033,4.376194649798033,4.485416507888118,4.570636765490436
65,2080,7.932221248380459,6.514280542641568,5.419665040774331,4.731813505068211,4.580354012651474,4.304967228107613,4.1865139852145425,4.154511851230851,4.1247122932703295,4.115578080938953
66,2081,8.427379772883164,6.917190000762137,5.527170185199299,4.920392881640119,4.789987424738968,4.330037725783096,4.358152960902371,4.38762861062419,4.418950537306608,4.348921576099382
67,2082,8.304100297233441,6.912720067068061,5.520335721362701,5.002957091685085,4.860113558417804,4.3564686380611235,4.257190762899169,4.226678606813506,4.1475154332749025,4.216702233061505
68,2083,8.050674491273531,6.9143072174376945,5.798767243350354,4.989774026369941,4.793485633716943,4.3574727536010975,4.071850468714275,4.038325966008688,4.176570002286412,4.209576251810075
69,2084,7.870387165612375,6.337329471839038,5.181657266976603,4.533290145568173,4.355561694992759,3.9676167975001913,3.7522178187638136,3.762971572288697,3.85207872875543,3.894445926377563
70,2085,8.255190153189544,6.733177730355917,5.401882478469628,4.785128801158447,4.647824098772959,4.323624342656809,4.246113101135585,4.23555369255392,4.371627543632345,4.502454081243807
