year,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0
2015,25.01428595043364,25.433333533150808,25.828571592058456,26.185714358375186,26.547619047619047,26.914285750616166,27.242857161022368,27.528571446736652,27.780952362787154,28.009523755028134,28.233333224341983,28.42380968729655,28.55714307512556,28.63809567406064,28.69047673543294,28.704762322562082,28.723809741792223,28.75238100687663,28.747619174775622,28.742857251848495,28.723809741792223,28.69047655378069,28.676190784999303,28.62857182820638,28.628571737380256,28.614285968598864,28.590476444789342
2016,25.052380970546178,25.390476317632768,25.700000127156574,26.047619138445175,26.447619029453822,26.89523796808152,27.314285459972563,27.619047528221493,27.904761723109655,28.128571192423504,28.328571319580078,28.490476244971866,28.590476535615466,28.680952798752557,28.75714311145601,28.79523804074242,28.819047201247443,28.838094620477584,28.833332697550457,28.838094620477584,28.833332697550457,28.823808942522323,28.80476152329218,28.766666412353516,28.7476190839495,28.757142838977632,28.766666503179643
2017,24.97142864408947,25.404761904761905,25.852380934215727,26.285714285714285,26.723809378487722,27.147618884132022,27.55714280264718,27.87142835344587,28.18571426754906,28.452380952380953,28.67142849876767,28.876190730503627,29.028571810041154,29.133333841959637,29.180953071230935,29.214286259242467,29.233333587646484,29.233333587646484,29.242857251848495,29.228571664719354,29.185714721679688,29.157143274943035,29.13809567406064,29.119048073178245,29.119048073178245,29.104762304396857,29.104762304396857
2018,24.961904979887464,25.328571592058456,25.709523791358585,26.152380897885276,26.5523810613723,26.966666811988468,27.352381206694105,27.62857164655413,27.89047622680664,28.138095219930012,28.31428573245094,28.466666811988468,28.595238186064222,28.66190501621791,28.700000308808825,28.723809923444474,28.742857433500745,28.74761926560175,28.742857433500745,28.74761926560175,28.738095510573615,28.714286259242467,28.714286259242467,28.714286259242467,28.685714812505815,28.65714336576916,28.557143165951683
2019,25.142857142857142,25.471428553263348,25.838095256260463,26.2523809160505,26.695238022577193,27.061904725574312,27.342857088361466,27.571428389776322,27.757142748151505,27.928571519397554,28.090476172310964,28.2476190839495,28.357142857142858,28.476190476190474,28.55238115219843,28.595238458542596,28.614286150251115,28.638095764886764,28.623809996105376,28.642857687813894,28.666667302449543,28.638095764886764,28.609524227323988,28.571428843906947,28.49047615414574,28.438095092773438,28.414285568963912
2020,24.94761912027995,25.304761977422807,25.61904780069987,25.94285737900507,26.2476190839495,26.647618884132022,27.05714262099493,27.49999981834775,27.866666521344865,28.171428589593795,28.39047640845889,28.561904907226562,28.66190501621791,28.704762322562082,28.742857251848495,28.780952362787154,28.81428555079869,28.86190432593936,28.885713849748885,28.895237695603143,28.895237695603143,28.871428080967494,28.852380389258975,28.828570774623326,28.814285005841935,28.790475663684663,28.790475663684663
2021,25.171428589593795,25.638095219930012,26.05238087972005,26.514285587129137,26.961904707409087,27.35714276631673,27.71428580511184,28.0,28.242857161022368,28.471428553263348,28.657142639160156,28.819047473725817,28.942857015700568,29.03333346048991,29.080952689761208,29.138095764886764,29.171429225376674,29.180952980404808,29.209524336315337,29.22857175554548,29.238095419747488,29.22857157389323,29.223809741792223,29.20952406383696,29.19523847670782,29.180952798752557,29.1714289528983
2022,25.10476203191848,25.58571434020996,26.038095292590913,26.495238167898997,26.85714294796898,27.219047818865096,27.595238367716473,27.914285932268417,28.242857433500745,28.500000090826127,28.704761868431454,28.86666661217099,28.961904616582963,29.014285768781388,29.03333346048991,29.03333346048991,29.02857153756278,29.00952384585426,29.01904769170852,29.01904769170852,29.02380961463565,29.02380961463565,28.97142846243722,28.93809500194731,28.919047310238792,28.904761541457404,28.899999618530273
2023,25.233333405994234,25.647619156610396,25.952381043207076,26.290476208641415,26.733333315168107,27.176190421694802,27.585714431036088,27.91904758271717,28.20000003633045,28.419047673543293,28.590475990658714,28.766666594005766,28.890476135980514,28.98095230829148,29.047619229271298,29.071428843906947,29.104762304396857,29.128571919032506,29.142857687813894,29.166667302449543,29.157143456595286,29.152381533668155,29.147619610741025,29.133333841959637,29.157143274943035,29.166667120797293,29.171429043724423
